Unnamed: 0,Brand,Year,months,days,Qty,Rate,Amount
15691,49,2021,10,6,50,1630.0,81500.0
15692,40,2021,10,6,20,1920.0,38400.0
15693,21,2021,10,6,16,2350.0,37600.0
15694,21,2021,10,6,40,2250.0,90000.0
15695,50,2021,10,6,30,2900.0,87000.0
15696,56,2021,10,6,35,2600.0,91000.0
15697,57,2021,10,6,100,1930.0,193000.0
15698,37,2021,10,6,100,1930.0,193000.0
15699,32,2021,10,6,90,2070.0,186300.0
15700,65,2021,10,6,100,1620.0,162000.0
15701,46,2021,10,6,70,2600.0,182000.0
15702,57,2021,10,6,100,1930.0,193000.0
15703,50,2021,10,6,30,2900.0,87000.0
15704,49,2021,10,6,50,1600.0,80000.0
15705,68,2021,10,6,70,1900.0,133000.0
15706,32,2021,10,6,27,2050.0,55350.0
15707,50,2021,10,6,6,2950.0,17700.0
15708,21,2021,10,6,8,2350.0,18800.0
15709,59,2021,10,6,8,2250.0,18000.0
15710,71,2021,10,6,16,2300.0,36800.0
15711,50,2021,10,7,30,2900.0,87000.0
15712,50,2021,10,7,30,2900.0,87000.0
15713,32,2021,10,7,9,2030.0,18270.0
15714,32,2021,10,7,9,2030.0,18270.0
15715,57,2021,10,7,50,1930.0,96500.0
15716,65,2021,10,7,50,1620.0,81000.0
15717,56,2021,10,7,21,2600.0,54600.0
15718,10,2021,10,7,60,1400.0,84000.0
15719,65,2021,10,7,20,1620.0,32400.0
15720,65,2021,10,7,30,1620.0,48600.0
15721,13,2021,10,7,160,850.0,136000.0
15722,18,2021,10,7,4,4800.0,19200.0
15723,65,2021,10,9,50,1620.0,81000.0
15724,49,2021,10,9,100,1590.0,159000.0
15725,32,2021,10,9,90,1970.0,177300.0
15726,10,2021,10,9,12,1450.0,17400.0
15727,49,2021,10,9,20,1630.0,32600.0
15728,32,2021,10,9,9,2070.0,18630.0
15729,59,2021,10,9,16,2250.0,36000.0
15730,65,2021,10,9,10,1620.0,16200.0
15731,22,2021,10,9,10,3650.0,36500.0
15732,21,2021,10,9,32,2350.0,75200.0
15733,56,2021,10,9,7,2600.0,18200.0
15734,56,2021,10,9,28,2600.0,72800.0
15735,49,2021,10,9,100,1630.0,163000.0
15736,50,2021,10,9,24,2950.0,70800.0
15737,33,2021,10,9,18,2800.0,50400.0
15738,50,2021,10,10,12,2900.0,34800.0
15739,21,2021,10,10,8,2320.0,18560.0
15740,40,2021,10,10,10,1920.0,19200.0
15741,65,2021,10,10,20,1620.0,32400.0
15742,33,2021,10,10,12,2800.0,33600.0
15743,59,2021,10,10,8,2250.0,18000.0
15744,32,2021,10,10,9,2050.0,18450.0
15745,49,2021,10,10,20,1630.0,32600.0
15746,10,2021,10,10,24,1450.0,34800.0
15747,57,2021,10,10,10,1930.0,19300.0
15748,37,2021,10,10,10,1930.0,19300.0
15749,71,2021,10,10,8,2300.0,18400.0
15750,56,2021,10,10,7,2600.0,18200.0
15751,7,2021,10,10,24,940.0,22560.0
15752,40,2021,10,10,10,1920.0,19200.0
15753,46,2021,10,10,14,2600.0,36400.0
15754,50,2021,10,10,12,2950.0,35400.0
15755,38,2021,10,10,48,850.0,40800.0
15756,65,2021,10,10,50,1620.0,81000.0
15757,21,2021,10,10,40,2350.0,94000.0
15758,57,2021,10,10,50,1930.0,96500.0
15759,33,2021,10,10,30,2800.0,84000.0
15760,56,2021,10,10,35,2600.0,91000.0
15761,38,2021,10,10,80,850.0,68000.0
15762,46,2021,10,10,35,2600.0,91000.0
15763,59,2021,10,10,40,2250.0,90000.0
15764,65,2021,10,10,20,1620.0,32400.0
15765,32,2021,10,10,18,2050.0,36900.0
15766,59,2021,10,10,16,2250.0,36000.0
15767,50,2021,10,10,12,2900.0,34800.0
15768,21,2021,10,10,16,2320.0,37120.0
15769,50,2021,10,11,90,2900.0,261000.0
15770,21,2021,10,11,40,2320.0,92800.0
15771,45,2021,10,11,20,1620.0,32400.0
15772,65,2021,10,11,40,1620.0,64800.0
15773,71,2021,10,11,40,2300.0,92000.0
15774,11,2021,10,11,6,3100.0,18600.0
15775,22,2021,10,11,5,3600.0,18000.0
15776,50,2021,10,11,6,2900.0,17400.0
15777,56,2021,10,11,14,2600.0,36400.0
15778,10,2021,10,11,36,1400.0,50400.0
15779,50,2021,10,11,12,2900.0,34800.0
15780,32,2021,10,11,18,2030.0,36540.0
15781,57,2021,10,11,20,1930.0,38600.0
15782,21,2021,10,11,16,2320.0,37120.0
15783,46,2021,10,11,7,2600.0,18200.0
15784,46,2021,10,11,21,2600.0,54600.0
15785,50,2021,10,11,6,2900.0,17400.0
15786,49,2021,10,11,20,1630.0,32600.0
15787,46,2021,10,11,7,2600.0,18200.0
15788,10,2021,10,11,120,1450.0,174000.0
15789,49,2021,10,11,100,1630.0,163000.0
15790,21,2021,10,11,40,2250.0,90000.0
15791,65,2021,10,11,50,1620.0,81000.0
15792,50,2021,10,11,60,2950.0,177000.0
15793,21,2021,10,11,80,2250.0,180000.0
15794,65,2021,10,11,100,1600.0,160000.0
15795,22,2021,10,11,250,3450.0,862500.0
15796,22,2021,10,11,100,3600.0,360000.0
15797,11,2021,10,11,60,3100.0,186000.0
15798,22,2021,10,12,10,3550.0,35500.0
15799,9,2021,10,12,12,3050.0,36600.0
15800,22,2021,10,12,25,3650.0,91250.0
15801,51,2021,10,12,20,1600.0,32000.0
15802,22,2021,10,12,100,3600.0,360000.0
15803,11,2021,10,12,120,3100.0,372000.0
15804,49,2021,10,12,40,1630.0,65200.0
15805,11,2021,10,12,18,3100.0,55800.0
15806,22,2021,10,12,15,3600.0,54000.0
15807,49,2021,10,12,30,1620.0,48600.0
15808,46,2021,10,12,35,2600.0,91000.0
15809,22,2021,10,12,20,3650.0,73000.0
15810,10,2021,10,12,24,1450.0,34800.0
15811,22,2021,10,12,50,3600.0,180000.0
15812,11,2021,10,12,30,3100.0,93000.0
15813,22,2021,10,12,10,3650.0,36500.0
15814,11,2021,10,12,12,3100.0,37200.0
15815,22,2021,10,12,25,3650.0,91250.0
15816,22,2021,10,12,50,3600.0,180000.0
15817,11,2021,10,12,30,3100.0,93000.0
15818,22,2021,10,12,25,3650.0,91250.0
15819,22,2021,10,12,5,3550.0,17750.0
15820,22,2021,10,12,25,3650.0,91250.0
15821,22,2021,10,12,25,3650.0,91250.0
15822,22,2021,10,12,30,3600.0,108000.0
15823,22,2021,10,12,100,3600.0,360000.0
15824,37,2021,10,13,50,1920.0,96000.0
15825,22,2021,10,13,100,3600.0,360000.0
15826,10,2021,10,13,120,1400.0,168000.0
15827,50,2021,10,13,30,2900.0,87000.0
15828,10,2021,10,13,24,1430.0,34320.0
15829,51,2021,10,13,20,1630.0,32600.0
15830,71,2021,10,13,24,2300.0,55200.0
15831,46,2021,10,13,14,2600.0,36400.0
15832,49,2021,10,13,20,1630.0,32600.0
15833,32,2021,10,13,27,2050.0,55350.0
15834,65,2021,10,13,30,1620.0,48600.0
15835,49,2021,10,13,30,1630.0,48900.0
15836,37,2021,10,13,30,1930.0,57900.0
15837,57,2021,10,13,30,1930.0,57900.0
15838,56,2021,10,13,21,2600.0,54600.0
15839,10,2021,10,13,36,1400.0,50400.0
15840,21,2021,10,13,16,2320.0,37120.0
15841,22,2021,10,13,25,3600.0,90000.0
15842,22,2021,10,13,50,3600.0,180000.0
15843,22,2021,10,13,50,3600.0,180000.0
15844,56,2021,10,13,70,2600.0,182000.0
15845,46,2021,10,13,35,2600.0,91000.0
15846,22,2021,10,13,25,3600.0,90000.0
15847,50,2021,10,13,18,2900.0,52200.0
15848,56,2021,10,13,21,2600.0,54600.0
15849,22,2021,10,13,25,3600.0,90000.0
15850,21,2021,10,13,16,2320.0,37120.0
15851,57,2021,10,13,10,1930.0,19300.0
15852,49,2021,10,13,10,1620.0,16200.0
15853,10,2021,10,13,24,1420.0,34080.0
15854,11,2021,10,13,12,3100.0,37200.0
15855,22,2021,10,13,10,3600.0,36000.0
15856,50,2021,10,13,12,2900.0,34800.0
15857,65,2021,10,13,20,1620.0,32400.0
15858,56,2021,10,13,7,2600.0,18200.0
15859,32,2021,10,13,9,2050.0,18450.0
15860,71,2021,10,13,8,2300.0,18400.0
15861,37,2021,10,13,20,1930.0,38600.0
15862,10,2021,10,13,12,1450.0,17400.0
15863,21,2021,10,13,8,2350.0,18800.0
15864,37,2021,10,13,10,1930.0,19300.0
15865,71,2021,10,13,8,2300.0,18400.0
15866,46,2021,10,13,7,2600.0,18200.0
15867,56,2021,10,13,7,2600.0,18200.0
15868,51,2021,10,13,10,1630.0,16300.0
15869,57,2021,10,13,10,1930.0,19300.0
15870,59,2021,10,13,8,2250.0,18000.0
15871,22,2021,10,13,5,3650.0,18250.0
15872,11,2021,10,13,6,3100.0,18600.0
15873,50,2021,10,13,6,2950.0,17700.0
15874,7,2021,10,13,24,940.0,22560.0
15875,13,2021,10,13,16,850.0,13600.0
15876,50,2021,10,13,30,2900.0,87000.0
15877,11,2021,10,13,12,3100.0,37200.0
15878,59,2021,10,13,40,2250.0,90000.0
15879,46,2021,10,13,14,2600.0,36400.0
15880,56,2021,10,13,14,2600.0,36400.0
15881,21,2021,10,13,16,2350.0,37600.0
15882,50,2021,10,13,18,2950.0,53100.0
15883,59,2021,10,13,208,2250.0,468000.0
15884,50,2021,10,13,180,2850.0,513000.0
15885,10,2021,10,13,720,1400.0,1008000.0
15886,72,2021,10,13,810,2000.0,1620000.0
15887,51,2021,10,13,900,1580.0,1422000.0
15888,11,2021,10,13,342,3000.0,1026000.0
15889,65,2021,10,13,650,1620.0,1053000.0
15890,57,2021,10,13,450,1860.0,837000.0
15891,49,2021,10,13,450,1580.0,711000.0
15892,37,2021,10,13,900,1860.0,1674000.0
15893,22,2021,10,13,225,3570.0,803250.0
15894,53,2021,10,13,600,1860.0,1116000.0
15895,59,2021,10,13,32,2200.0,70400.0
15896,22,2021,10,13,50,3600.0,180000.0
15897,22,2021,10,13,250,3600.0,900000.0
15898,22,2021,10,14,50,3600.0,180000.0
15899,22,2021,10,14,50,3600.0,180000.0
15900,11,2021,10,14,18,3100.0,55800.0
15901,21,2021,10,14,8,2350.0,18800.0
15902,22,2021,10,14,5,3650.0,18250.0
15903,59,2021,10,14,8,2300.0,18400.0
15904,22,2021,10,14,50,3600.0,180000.0
15905,11,2021,10,14,2550,2800.0,7140000.0
15906,10,2021,10,16,60,1400.0,84000.0
15907,22,2021,10,16,25,3600.0,90000.0
15908,22,2021,10,16,25,3600.0,90000.0
15909,57,2021,10,16,10,1920.0,19200.0
15910,51,2021,10,17,20,1620.0,32400.0
15911,22,2021,10,17,10,3600.0,36000.0
15912,10,2021,10,17,36,1450.0,52200.0
15913,71,2021,10,17,24,2300.0,55200.0
15914,65,2021,10,17,30,1620.0,48600.0
15915,72,2021,10,17,27,2070.0,55890.0
15916,9,2021,10,17,18,3150.0,56700.0
15917,22,2021,10,17,40,3650.0,146000.0
15918,21,2021,10,17,40,2250.0,90000.0
15919,11,2021,10,17,30,3100.0,93000.0
15920,51,2021,10,17,30,1600.0,48000.0
15921,65,2021,10,17,30,1620.0,48600.0
15922,13,2021,10,17,80,850.0,68000.0
15923,65,2021,10,17,20,1620.0,32400.0
15924,51,2021,10,17,10,1630.0,16300.0
15925,10,2021,10,17,12,1400.0,16800.0
15926,50,2021,10,17,24,2950.0,70800.0
15927,22,2021,10,17,10,3650.0,36500.0
15928,22,2021,10,17,50,3600.0,180000.0
15929,49,2021,10,17,40,1630.0,65200.0
15930,49,2021,10,17,10,1630.0,16300.0
15931,51,2021,10,17,50,1600.0,80000.0
15932,22,2021,10,17,35,3650.0,127750.0
15933,65,2021,10,17,20,1620.0,32400.0
15934,11,2021,10,17,42,3100.0,130200.0
15935,46,2021,10,17,70,2600.0,182000.0
15936,73,2021,10,17,60,2750.0,165000.0
15937,65,2021,10,17,20,1620.0,32400.0
15938,49,2021,10,17,20,1630.0,32600.0
15939,59,2021,10,17,16,2250.0,36000.0
15940,22,2021,10,17,10,3650.0,36500.0
15941,57,2021,10,17,10,1930.0,19300.0
15942,37,2021,10,17,10,1930.0,19300.0
15943,11,2021,10,17,30,3100.0,93000.0
15944,22,2021,10,17,25,3650.0,91250.0
15945,10,2021,10,17,60,1450.0,87000.0
15946,51,2021,10,17,30,1600.0,48000.0
15947,22,2021,10,17,10,3650.0,36500.0
15948,21,2021,10,17,16,2350.0,37600.0
15949,51,2021,10,17,20,1620.0,32400.0
15950,13,2021,10,17,32,850.0,27200.0
15951,11,2021,10,17,12,3100.0,37200.0
15952,33,2021,10,17,12,2800.0,33600.0
15953,46,2021,10,17,14,2600.0,36400.0
15954,56,2021,10,17,14,2600.0,36400.0
15955,37,2021,10,17,20,1930.0,38600.0
15956,49,2021,10,17,20,1630.0,32600.0
15957,50,2021,10,17,12,2950.0,35400.0
15958,23,2021,10,17,12,2720.0,32640.0
15959,22,2021,10,17,25,3650.0,91250.0
15960,71,2021,10,17,40,2300.0,92000.0
15961,73,2021,10,17,60,2750.0,165000.0
15962,65,2021,10,17,30,1620.0,48600.0
15963,10,2021,10,17,36,1450.0,52200.0
15964,50,2021,10,17,12,2950.0,35400.0
15965,22,2021,10,17,5,3650.0,18250.0
15966,51,2021,10,17,40,1600.0,64000.0
15967,65,2021,10,17,40,1620.0,64800.0
15968,21,2021,10,17,32,2230.0,71360.0
15969,10,2021,10,17,48,1400.0,67200.0
15970,53,2021,10,17,40,1900.0,76000.0
15971,46,2021,10,17,28,2600.0,72800.0
15972,13,2021,10,17,32,850.0,27200.0
15973,23,2021,10,17,24,2700.0,64800.0
15974,53,2021,10,17,50,1900.0,95000.0
15975,51,2021,10,17,50,1600.0,80000.0
15976,73,2021,10,17,30,2750.0,82500.0
15977,63,2021,10,18,22,2650.0,58300.0
15978,63,2021,10,18,6,2650.0,15900.0
15979,65,2021,10,18,100,1620.0,162000.0
15980,21,2021,10,18,240,2200.0,528000.0
15981,65,2021,10,18,100,1620.0,162000.0
15982,51,2021,10,18,100,1600.0,160000.0
15983,22,2021,10,18,50,3600.0,180000.0
15984,51,2021,10,19,50,1600.0,80000.0
15985,10,2021,10,19,60,1450.0,87000.0
15986,46,2021,10,19,14,2600.0,36400.0
15987,51,2021,10,19,30,1600.0,48000.0
15988,65,2021,10,19,30,1620.0,48600.0
15989,23,2021,10,19,12,2720.0,32640.0
15990,51,2021,10,19,10,1600.0,16000.0
15991,46,2021,10,19,35,2600.0,91000.0
15992,73,2021,10,19,30,2750.0,82500.0
15993,22,2021,10,19,25,3600.0,90000.0
15994,73,2021,10,19,60,2750.0,165000.0
15995,73,2021,10,19,18,2750.0,49500.0
15996,72,2021,10,19,27,2070.0,55890.0
15997,46,2021,10,19,21,2570.0,53970.0
15998,21,2021,10,19,16,2250.0,36000.0
15999,73,2021,10,19,12,2750.0,33000.0
16000,51,2021,10,19,10,1600.0,16000.0
16001,51,2021,10,19,200,1600.0,320000.0
16002,13,2021,10,19,160,850.0,136000.0
16003,21,2021,10,19,16,2250.0,36000.0
16004,46,2021,10,19,21,2600.0,54600.0
16005,56,2021,10,19,21,2600.0,54600.0
16006,50,2021,10,19,24,2950.0,70800.0
16007,27,2021,10,21,50,1630.0,81500.0
16008,49,2021,10,21,50,1630.0,81500.0
16009,51,2021,10,21,20,1600.0,32000.0
16010,10,2021,10,21,24,1450.0,34800.0
16011,46,2021,10,21,7,2600.0,18200.0
16012,10,2021,10,21,12,1450.0,17400.0
16013,73,2021,10,21,6,2750.0,16500.0
16014,72,2021,10,21,9,2050.0,18450.0
16015,51,2021,10,21,10,1600.0,16000.0
16016,65,2021,10,21,10,1620.0,16200.0
16017,51,2021,10,21,30,1600.0,48000.0
16018,65,2021,10,21,30,1620.0,48600.0
16019,9,2021,10,21,12,3150.0,37800.0
16020,73,2021,10,21,12,2750.0,33000.0
16021,22,2021,10,21,10,3650.0,36500.0
16022,21,2021,10,21,16,2270.0,36320.0
16023,37,2021,10,21,30,1930.0,57900.0
16024,57,2021,10,21,30,1930.0,57900.0
16025,53,2021,10,21,30,1900.0,57000.0
16026,49,2021,10,21,30,1630.0,48900.0
16027,27,2021,10,21,11,1630.0,17930.0
16028,27,2021,10,21,9,1630.0,14670.0
16029,27,2021,10,21,6,1630.0,9780.0
16030,27,2021,10,21,4,1630.0,6520.0
16031,65,2021,10,21,80,1620.0,129600.0
16032,21,2021,10,21,40,2250.0,90000.0
16033,11,2021,10,21,18,3100.0,55800.0
16034,22,2021,10,21,15,3650.0,54750.0
16035,9,2021,10,21,30,3150.0,94500.0
16036,65,2021,10,21,30,1620.0,48600.0
16037,51,2021,10,21,30,1600.0,48000.0
16038,53,2021,10,21,30,1900.0,57000.0
16039,72,2021,10,21,27,2050.0,55350.0
16040,65,2021,10,21,150,1620.0,243000.0
16041,21,2021,10,21,40,2250.0,90000.0
16042,51,2021,10,21,100,1600.0,160000.0
16043,53,2021,10,21,50,1900.0,95000.0
16044,46,2021,10,21,70,2600.0,182000.0
16045,71,2021,10,21,40,2300.0,92000.0
16046,71,2021,10,21,24,2300.0,55200.0
16047,10,2021,10,21,12,1450.0,17400.0
16048,46,2021,10,21,7,2600.0,18200.0
16049,11,2021,10,21,6,3100.0,18600.0
16050,22,2021,10,21,5,3650.0,18250.0
16051,65,2021,10,21,10,1620.0,16200.0
16052,21,2021,10,21,16,2250.0,36000.0
16053,50,2021,10,21,6,2950.0,17700.0
16054,23,2021,10,21,6,2700.0,16200.0
16055,49,2021,10,21,6,1630.0,9780.0
16056,49,2021,10,21,4,1630.0,6520.0
16057,51,2021,10,21,20,1600.0,32000.0
16058,57,2021,10,21,10,1920.0,19200.0
16059,53,2021,10,21,20,1900.0,38000.0
16060,59,2021,10,21,8,2250.0,18000.0
16061,72,2021,10,21,18,2050.0,36900.0
16062,73,2021,10,21,12,2750.0,33000.0
16063,22,2021,10,21,5,3650.0,18250.0
16064,50,2021,10,21,6,2950.0,17700.0
16065,65,2021,10,21,10,1620.0,16200.0
16066,10,2021,10,21,12,1450.0,17400.0
16067,72,2021,10,21,9,2050.0,18450.0
16068,13,2021,10,21,16,850.0,13600.0
16069,13,2021,10,23,32,850.0,27200.0
16070,72,2021,10,23,18,2050.0,36900.0
16071,53,2021,10,23,20,1900.0,38000.0
16072,73,2021,10,23,12,2750.0,33000.0
16073,65,2021,10,23,20,1620.0,32400.0
16074,53,2021,10,23,50,1900.0,95000.0
16075,65,2021,10,23,50,1620.0,81000.0
16076,11,2021,10,23,30,3100.0,93000.0
16077,46,2021,10,23,21,2600.0,54600.0
16078,65,2021,10,23,30,1620.0,48600.0
16079,21,2021,10,23,24,2250.0,54000.0
16080,51,2021,10,23,30,1600.0,48000.0
16081,53,2021,10,23,30,1900.0,57000.0
16082,13,2021,10,23,48,850.0,40800.0
16083,10,2021,10,23,36,1450.0,52200.0
16084,65,2021,10,23,30,1620.0,48600.0
16085,51,2021,10,23,30,1600.0,48000.0
16086,53,2021,10,23,30,1900.0,57000.0
16087,72,2021,10,23,27,2050.0,55350.0
16088,9,2021,10,23,240,2950.0,708000.0
16089,18,2021,10,23,160,4500.0,720000.0
16090,53,2021,10,24,20,1900.0,38000.0
16091,49,2021,10,24,20,1630.0,32600.0
16092,51,2021,10,24,20,1600.0,32000.0
16093,57,2021,10,24,20,1930.0,38600.0
16094,65,2021,10,24,20,1620.0,32400.0
16095,72,2021,10,24,18,2070.0,37260.0
16096,37,2021,10,24,20,1930.0,38600.0
16097,38,2021,10,24,32,850.0,27200.0
16098,71,2021,10,24,24,2300.0,55200.0
16099,56,2021,10,24,21,2600.0,54600.0
16100,72,2021,10,24,18,2050.0,36900.0
16101,73,2021,10,24,30,2750.0,82500.0
16102,53,2021,10,24,20,1900.0,38000.0
16103,21,2021,10,24,16,2250.0,36000.0
16104,72,2021,10,24,99,2050.0,202950.0
16105,10,2021,10,24,60,1400.0,84000.0
16106,51,2021,10,24,20,1600.0,32000.0
16107,53,2021,10,24,20,1900.0,38000.0
16108,73,2021,10,24,12,2750.0,33000.0
16109,11,2021,10,24,12,3100.0,37200.0
16110,21,2021,10,24,16,2250.0,36000.0
16111,50,2021,10,24,6,2950.0,17700.0
16112,18,2021,10,24,8,4750.0,38000.0
16113,11,2021,10,24,60,3100.0,186000.0
16114,33,2021,10,24,30,2800.0,84000.0
16115,73,2021,10,24,30,2750.0,82500.0
16116,53,2021,10,24,50,1900.0,95000.0
16117,51,2021,10,24,50,1600.0,80000.0
16118,65,2021,10,24,50,1620.0,81000.0
16119,65,2021,10,24,100,1620.0,162000.0
16120,50,2021,10,24,30,2900.0,87000.0
16121,65,2021,10,24,100,1620.0,162000.0
16122,53,2021,10,24,50,1900.0,95000.0
16123,51,2021,10,24,50,1600.0,80000.0
16124,72,2021,10,24,45,2050.0,92250.0
16125,73,2021,10,24,30,2750.0,82500.0
16126,21,2021,10,24,160,2200.0,352000.0
16127,65,2021,10,24,100,1620.0,162000.0
16128,53,2021,10,24,50,1900.0,95000.0
16129,51,2021,10,24,50,1600.0,80000.0
16130,53,2021,10,24,50,1900.0,95000.0
16131,51,2021,10,24,50,1600.0,80000.0
16132,65,2021,10,24,20,1620.0,32400.0
16133,56,2021,10,24,14,2600.0,36400.0
16134,65,2021,10,24,20,1620.0,32400.0
16135,51,2021,10,24,20,1600.0,32000.0
16136,57,2021,10,24,20,1930.0,38600.0
16137,38,2021,10,24,32,850.0,27200.0
16138,22,2021,10,24,10,3650.0,36500.0
16139,53,2021,10,24,10,1900.0,19000.0
16140,65,2021,10,24,20,1620.0,32400.0
16141,21,2021,10,24,16,2250.0,36000.0
16142,72,2021,10,24,18,2050.0,36900.0
16143,10,2021,10,24,24,1450.0,34800.0
16144,51,2021,10,24,20,1600.0,32000.0
16145,7,2021,10,24,48,940.0,45120.0
16146,22,2021,10,24,5,3650.0,18250.0
16147,73,2021,10,24,30,2750.0,82500.0
16148,13,2021,10,24,32,850.0,27200.0
16149,36,2021,10,24,28,520.0,14560.0
16150,11,2021,10,24,6,3150.0,18900.0
16151,9,2021,10,24,6,3150.0,18900.0
16152,33,2021,10,24,12,2780.0,33360.0
16153,46,2021,10,24,21,2600.0,54600.0
16154,50,2021,10,24,12,2950.0,35400.0
16155,71,2021,10,24,8,2320.0,18560.0
16156,72,2021,10,24,9,2050.0,18450.0
16157,71,2021,10,24,8,2300.0,18400.0
16158,22,2021,10,24,5,3650.0,18250.0
16159,51,2021,10,24,30,1600.0,48000.0
16160,65,2021,10,24,60,1620.0,97200.0
16161,23,2021,10,24,18,2720.0,48960.0
16162,65,2021,10,24,50,1620.0,81000.0
16163,13,2021,10,24,32,850.0,27200.0
16164,50,2021,10,24,60,2950.0,177000.0
16165,21,2021,10,24,80,2280.0,182400.0
16166,10,2021,10,24,60,1450.0,87000.0
16167,7,2021,10,24,120,940.0,112800.0
16168,65,2021,10,24,100,1620.0,162000.0
16169,21,2021,10,24,80,2250.0,180000.0
16170,50,2021,10,24,30,2950.0,88500.0
16171,9,2021,10,24,60,3150.0,189000.0
16172,18,2021,10,24,40,4800.0,192000.0
16173,51,2021,10,24,50,1600.0,80000.0
16174,53,2021,10,24,100,1900.0,190000.0
16175,37,2021,10,24,100,1930.0,193000.0
16176,72,2021,10,24,45,2050.0,92250.0
16177,46,2021,10,24,35,2600.0,91000.0
16178,56,2021,10,24,35,2600.0,91000.0
16179,73,2021,10,24,30,2750.0,82500.0
16180,13,2021,10,24,80,850.0,68000.0
16181,73,2021,10,24,6,2750.0,16500.0
16182,56,2021,10,24,7,2600.0,18200.0
16183,11,2021,10,24,6,3150.0,18900.0
16184,9,2021,10,24,12,3150.0,37800.0
16185,21,2021,10,24,8,2250.0,18000.0
16186,18,2021,10,24,8,4800.0,38400.0
16187,72,2021,10,24,45,2050.0,92250.0
16188,65,2021,10,24,50,1620.0,81000.0
16189,73,2021,10,24,30,2750.0,82500.0
16190,53,2021,10,24,50,1900.0,95000.0
16191,21,2021,10,24,40,2250.0,90000.0
16192,72,2021,10,24,45,2050.0,92250.0
16193,65,2021,10,24,20,1620.0,32400.0
16194,72,2021,10,24,18,2070.0,37260.0
16195,73,2021,10,24,12,2750.0,33000.0
16196,11,2021,10,24,12,3100.0,37200.0
16197,22,2021,10,24,10,3650.0,36500.0
16198,65,2021,10,24,30,1620.0,48600.0
16199,53,2021,10,24,10,1900.0,19000.0
16200,51,2021,10,24,10,1600.0,16000.0
16201,11,2021,10,24,18,3100.0,55800.0
16202,22,2021,10,24,10,3650.0,36500.0
16203,65,2021,10,24,50,1620.0,81000.0
16204,22,2021,10,24,10,3650.0,36500.0
16205,59,2021,10,24,24,2250.0,54000.0
16206,65,2021,10,24,50,1620.0,81000.0
16207,53,2021,10,24,20,1900.0,38000.0
16208,51,2021,10,24,20,1600.0,32000.0
16209,72,2021,10,24,18,2070.0,37260.0
16210,73,2021,10,24,12,2750.0,33000.0
16211,11,2021,10,24,30,3100.0,93000.0
16212,65,2021,10,24,50,1620.0,81000.0
16213,11,2021,10,24,30,3100.0,93000.0
16214,65,2021,10,25,100,1620.0,162000.0
16215,51,2021,10,25,100,1600.0,160000.0
16216,46,2021,10,25,70,2600.0,182000.0
16217,50,2021,10,25,6,2900.0,17400.0
16218,9,2021,10,25,120,3150.0,378000.0
16219,18,2021,10,25,40,4800.0,192000.0
16220,53,2021,10,25,100,1900.0,190000.0
16221,21,2021,10,25,80,2250.0,180000.0
16222,23,2021,10,25,30,2680.0,80400.0
16223,72,2021,10,25,90,2050.0,184500.0
16224,10,2021,10,25,96,1400.0,134400.0
16225,10,2021,10,25,24,1400.0,33600.0
16226,13,2021,10,25,80,850.0,68000.0
16227,46,2021,10,25,35,2600.0,91000.0
16228,10,2021,10,25,24,1430.0,34320.0
16229,51,2021,10,25,20,1600.0,32000.0
16230,65,2021,10,25,20,1600.0,32000.0
16231,65,2021,10,25,50,1620.0,81000.0
16232,21,2021,10,25,40,2250.0,90000.0
16233,51,2021,10,25,50,1600.0,80000.0
16234,53,2021,10,25,50,1900.0,95000.0
16235,9,2021,10,25,30,3150.0,94500.0
16236,18,2021,10,25,20,4800.0,96000.0
16237,9,2021,10,25,18,3150.0,56700.0
16238,72,2021,10,25,45,2070.0,93150.0
16239,32,2021,10,25,45,2070.0,93150.0
16240,65,2021,10,25,50,1620.0,81000.0
16241,9,2021,10,25,60,3150.0,189000.0
16242,10,2021,10,25,36,1450.0,52200.0
16243,11,2021,10,25,6,3150.0,18900.0
16244,51,2021,10,25,20,1600.0,32000.0
16245,53,2021,10,25,20,1900.0,38000.0
16246,72,2021,10,25,18,2070.0,37260.0
16247,71,2021,10,25,16,2300.0,36800.0
16248,46,2021,10,25,21,2600.0,54600.0
16249,65,2021,10,25,30,1620.0,48600.0
16250,21,2021,10,25,24,2270.0,54480.0
16251,9,2021,10,25,24,3150.0,75600.0
16252,51,2021,10,25,200,1600.0,320000.0
16253,53,2021,10,25,150,1900.0,285000.0
16254,9,2021,10,25,180,3150.0,567000.0
16255,18,2021,10,25,40,4800.0,192000.0
16256,72,2021,10,25,135,2050.0,276750.0
16257,37,2021,10,25,100,1900.0,190000.0
16258,41,2021,10,25,140,2520.0,352800.0
16259,40,2021,10,25,100,1900.0,190000.0
16260,39,2021,10,25,200,1900.0,380000.0
16261,9,2021,10,25,18,3150.0,56700.0
16262,18,2021,10,25,12,4800.0,57600.0
16263,21,2021,10,25,16,2250.0,36000.0
16264,38,2021,10,25,32,850.0,27200.0
16265,73,2021,10,25,6,2750.0,16500.0
16266,72,2021,10,25,9,2050.0,18450.0
16267,21,2021,10,25,8,2250.0,18000.0
16268,51,2021,10,25,10,1600.0,16000.0
16269,65,2021,10,25,10,1620.0,16200.0
16270,10,2021,10,25,120,1450.0,174000.0
16271,32,2021,10,25,90,2070.0,186300.0
16272,22,2021,10,25,35,3650.0,127750.0
