Brand,Year,months,days,Qty,Rate,Amount
65,2018,10,1,10,1500.0,15000.0
44,2018,10,1,20,1840.0,36800.0
65,2018,10,1,10,1800.0,18000.0
70,2018,10,1,8,2050.0,16400.0
33,2018,10,1,6,2850.0,17100.0
46,2018,10,1,7,2460.0,17220.0
57,2018,10,1,5,3300.0,16500.0
3,2018,10,1,20,1840.0,36800.0
22,2018,10,1,5,3300.0,16500.0
76,2018,10,1,10,1500.0,15000.0
46,2018,10,1,8,2050.0,16400.0
57,2018,10,1,25,3300.0,82500.0
46,2018,10,1,40,2050.0,82000.0
44,2018,10,1,100,1840.0,184000.0
46,2018,10,1,80,2050.0,164000.0
46,2018,10,1,40,2050.0,82000.0
33,2018,10,1,6,2850.0,17100.0
67,2018,10,2,140,2150.0,301000.0
30,2018,10,2,200,1500.0,300000.0
67,2018,10,2,35,2150.0,75250.0
30,2018,10,2,20,1500.0,30000.0
67,2018,10,2,35,2150.0,75250.0
30,2018,10,2,50,1500.0,75000.0
67,2018,10,2,56,2150.0,120400.0
30,2018,10,2,80,1500.0,120000.0
67,2018,10,2,35,2150.0,75250.0
30,2018,10,2,50,1500.0,75000.0
67,2018,10,2,70,2150.0,150500.0
30,2018,10,2,100,1500.0,150000.0
65,2018,10,2,50,1500.0,75000.0
70,2018,10,2,40,2050.0,82000.0
57,2018,10,2,25,3350.0,83750.0
30,2018,10,2,50,1500.0,75000.0
76,2018,10,2,50,1500.0,75000.0
46,2018,10,2,80,2050.0,164000.0
67,2018,10,2,35,2150.0,75250.0
27,2018,10,2,35,2470.0,86450.0
10,2018,10,2,70,2480.0,173600.0
44,2018,10,2,100,1840.0,184000.0
33,2018,10,2,30,2850.0,85500.0
67,2018,10,2,35,2150.0,75250.0
30,2018,10,2,50,1500.0,75000.0
67,2018,10,2,14,2150.0,30100.0
30,2018,10,2,20,1500.0,30000.0
67,2018,10,2,35,2150.0,75250.0
20,2018,10,2,192,500.0,96000.0
67,2018,10,2,35,2150.0,75250.0
30,2018,10,2,50,1500.0,75000.0
46,2018,10,2,40,2050.0,82000.0
70,2018,10,2,160,2050.0,328000.0
10,2018,10,2,126,2480.0,312480.0
30,2018,10,2,30,1500.0,45000.0
57,2018,10,2,50,3300.0,165000.0
33,2018,10,2,60,2850.0,171000.0
46,2018,10,2,160,2050.0,328000.0
67,2018,10,2,70,2150.0,150500.0
30,2018,10,2,100,1500.0,150000.0
44,2018,10,2,200,1840.0,368000.0
10,2018,10,2,70,2480.0,173600.0
10,2018,10,2,14,2480.0,34720.0
20,2018,10,3,2160,495.0,1069200.0
67,2018,10,3,161,2150.0,346150.0
30,2018,10,3,140,1500.0,210000.0
46,2018,10,3,160,2050.0,328000.0
57,2018,10,3,30,3300.0,99000.0
20,2018,10,3,360,520.0,187200.0
30,2018,10,3,50,1500.0,75000.0
20,2018,10,3,360,520.0,187200.0
30,2018,10,3,50,1500.0,75000.0
67,2018,10,3,35,2150.0,75250.0
46,2018,10,3,40,2050.0,82000.0
20,2018,10,3,120,520.0,62400.0
20,2018,10,3,360,520.0,187200.0
57,2018,10,3,10,3300.0,33000.0
30,2018,10,3,20,1500.0,30000.0
20,2018,10,3,120,520.0,62400.0
22,2018,10,3,10,3300.0,33000.0
9,2018,10,3,12,2820.0,33840.0
33,2018,10,3,12,2850.0,34200.0
10,2018,10,3,14,2500.0,35000.0
27,2018,10,3,14,2470.0,34580.0
70,2018,10,3,16,2050.0,32800.0
44,2018,10,3,20,1840.0,36800.0
76,2018,10,3,20,1500.0,30000.0
20,2018,10,3,240,520.0,124800.0
20,2018,10,3,240,520.0,124800.0
20,2018,10,3,120,520.0,62400.0
67,2018,10,3,14,2150.0,30100.0
30,2018,10,3,20,1500.0,30000.0
30,2018,10,3,40,1500.0,60000.0
76,2018,10,3,40,1500.0,60000.0
44,2018,10,3,40,1840.0,73600.0
46,2018,10,3,32,2050.0,65600.0
67,2018,10,3,28,2150.0,60200.0
10,2018,10,3,28,2480.0,69440.0
57,2018,10,3,20,3300.0,66000.0
70,2018,10,3,8,2050.0,16400.0
46,2018,10,3,40,2050.0,82000.0
33,2018,10,3,12,2850.0,34200.0
46,2018,10,3,7,2460.0,17220.0
30,2018,10,3,50,1500.0,75000.0
67,2018,10,3,35,2150.0,75250.0
44,2018,10,3,100,1840.0,184000.0
20,2018,10,3,240,520.0,124800.0
33,2018,10,3,30,2850.0,85500.0
46,2018,10,3,80,2050.0,164000.0
27,2018,10,3,35,2470.0,86450.0
20,2018,10,3,360,520.0,187200.0
46,2018,10,3,120,2050.0,246000.0
67,2018,10,3,35,2150.0,75250.0
33,2018,10,3,60,2850.0,171000.0
30,2018,10,3,100,1500.0,150000.0
20,2018,10,3,120,520.0,62400.0
70,2018,10,3,16,2050.0,32800.0
44,2018,10,3,20,1840.0,36800.0
46,2018,10,3,40,2050.0,82000.0
67,2018,10,3,35,2150.0,75250.0
30,2018,10,3,50,1500.0,75000.0
20,2018,10,3,240,520.0,124800.0
67,2018,10,3,35,2150.0,75250.0
30,2018,10,3,50,1500.0,75000.0
20,2018,10,3,240,520.0,124800.0
20,2018,10,3,360,520.0,187200.0
44,2018,10,3,50,1840.0,92000.0
67,2018,10,3,35,2150.0,75250.0
46,2018,10,3,40,2050.0,82000.0
20,2018,10,3,1920,500.0,960000.0
46,2018,10,3,160,2050.0,328000.0
67,2018,10,3,70,2150.0,150500.0
30,2018,10,3,100,1500.0,150000.0
10,2018,10,3,140,2500.0,350000.0
44,2018,10,3,120,1840.0,220800.0
20,2018,10,4,240,520.0,124800.0
20,2018,10,4,24,520.0,12480.0
30,2018,10,4,10,1500.0,15000.0
67,2018,10,4,7,2150.0,15050.0
27,2018,10,4,7,2470.0,17290.0
70,2018,10,4,40,2050.0,82000.0
76,2018,10,4,50,1500.0,75000.0
20,2018,10,4,120,520.0,62400.0
46,2018,10,4,21,2460.0,51660.0
20,2018,10,4,96,520.0,49920.0
20,2018,10,4,96,520.0,49920.0
44,2018,10,4,50,1840.0,92000.0
57,2018,10,4,15,3300.0,49500.0
44,2018,10,4,40,1840.0,73600.0
27,2018,10,4,21,2470.0,51870.0
20,2018,10,4,240,520.0,124800.0
57,2018,10,4,50,3300.0,165000.0
46,2018,10,4,40,2050.0,82000.0
67,2018,10,4,35,2150.0,75250.0
30,2018,10,4,50,1500.0,75000.0
10,2018,10,4,7,2500.0,17500.0
27,2018,10,4,7,2470.0,17290.0
76,2018,10,4,100,1500.0,150000.0
9,2018,10,4,30,2820.0,84600.0
22,2018,10,4,25,3300.0,82500.0
33,2018,10,4,78,2850.0,222300.0
57,2018,10,4,50,3300.0,165000.0
65,2018,10,4,70,1500.0,105000.0
30,2018,10,4,80,1500.0,120000.0
44,2018,10,4,200,1840.0,368000.0
70,2018,10,4,104,2050.0,213200.0
46,2018,10,4,104,2050.0,213200.0
67,2018,10,4,70,2150.0,150500.0
10,2018,10,4,91,2500.0,227500.0
27,2018,10,4,35,2470.0,86450.0
44,2018,10,6,20,1840.0,36800.0
46,2018,10,6,7,2460.0,17220.0
46,2018,10,6,8,2050.0,16400.0
57,2018,10,6,5,3300.0,16500.0
46,2018,10,6,8,2050.0,16400.0
46,2018,10,6,7,2480.0,17360.0
70,2018,10,6,8,2050.0,16400.0
44,2018,10,6,10,1850.0,18500.0
76,2018,10,6,10,1500.0,15000.0
65,2018,10,6,10,1500.0,15000.0
27,2018,10,6,7,2470.0,17290.0
20,2018,10,6,96,520.0,49920.0
57,2018,10,6,20,3300.0,66000.0
10,2018,10,6,21,2500.0,52500.0
46,2018,10,6,21,2460.0,51660.0
67,2018,10,6,14,2150.0,30100.0
22,2018,10,7,5,3300.0,16500.0
9,2018,10,7,6,2820.0,16920.0
57,2018,10,7,5,3300.0,16500.0
46,2018,10,7,7,2460.0,17220.0
70,2018,10,7,8,2050.0,16400.0
44,2018,10,7,10,1840.0,18400.0
20,2018,10,7,24,520.0,12480.0
9,2018,10,7,6,2820.0,16920.0
57,2018,10,7,5,3300.0,16500.0
46,2018,10,7,7,2460.0,17220.0
70,2018,10,7,8,2050.0,16400.0
44,2018,10,7,10,1840.0,18400.0
33,2018,10,7,6,2850.0,17100.0
67,2018,10,7,70,2150.0,150500.0
65,2018,10,7,50,1500.0,75000.0
76,2018,10,7,50,1500.0,75000.0
44,2018,10,7,50,1840.0,92000.0
67,2018,10,7,35,2150.0,75250.0
46,2018,10,7,40,2050.0,82000.0
20,2018,10,7,24,520.0,12480.0
44,2018,10,7,20,1840.0,36800.0
70,2018,10,7,16,2050.0,32800.0
76,2018,10,7,20,1500.0,30000.0
46,2018,10,7,8,2050.0,16400.0
22,2018,10,7,10,3300.0,33000.0
57,2018,10,7,10,3300.0,33000.0
9,2018,10,7,6,2850.0,17100.0
33,2018,10,7,6,2850.0,17100.0
10,2018,10,7,14,2500.0,35000.0
39,2018,10,8,100,1840.0,184000.0
27,2018,10,8,35,2470.0,86450.0
39,2018,10,8,50,1840.0,92000.0
46,2018,10,8,40,2050.0,82000.0
46,2018,10,8,14,2460.0,34440.0
20,2018,10,8,120,520.0,62400.0
20,2018,10,8,96,520.0,49920.0
46,2018,10,8,40,2050.0,82000.0
20,2018,10,8,48,520.0,24960.0
20,2018,10,8,240,520.0,124800.0
76,2018,10,8,50,1500.0,75000.0
22,2018,10,8,20,3300.0,66000.0
9,2018,10,8,6,2850.0,17100.0
30,2018,10,8,50,1500.0,75000.0
39,2018,10,8,50,1840.0,92000.0
44,2018,10,8,50,1840.0,92000.0
46,2018,10,8,40,2050.0,82000.0
46,2018,10,8,35,2460.0,86100.0
27,2018,10,8,35,2470.0,86450.0
33,2018,10,8,30,2850.0,85500.0
57,2018,10,8,25,3300.0,82500.0
39,2018,10,8,50,1840.0,92000.0
46,2018,10,8,40,2050.0,82000.0
10,2018,10,8,35,2500.0,87500.0
33,2018,10,8,30,2850.0,85500.0
67,2018,10,8,35,2150.0,75250.0
22,2018,10,8,15,3300.0,49500.0
27,2018,10,8,14,2470.0,34580.0
39,2018,10,8,50,1840.0,92000.0
39,2018,10,8,50,1840.0,92000.0
76,2018,10,8,50,1500.0,75000.0
67,2018,10,8,35,2150.0,75250.0
57,2018,10,8,25,3300.0,82500.0
27,2018,10,8,21,2470.0,51870.0
39,2018,10,8,10,1840.0,18400.0
39,2018,10,8,10,1840.0,18400.0
39,2018,10,8,100,1840.0,184000.0
9,2018,10,8,12,2820.0,33840.0
33,2018,10,8,12,2850.0,34200.0
46,2018,10,8,16,2050.0,32800.0
70,2018,10,8,16,2050.0,32800.0
76,2018,10,8,20,1500.0,30000.0
67,2018,10,8,14,2150.0,30100.0
30,2018,10,8,10,1500.0,15000.0
65,2018,10,8,10,1500.0,15000.0
57,2018,10,8,10,3300.0,33000.0
57,2018,10,8,10,3300.0,33000.0
76,2018,10,8,20,1500.0,30000.0
33,2018,10,8,6,2850.0,17100.0
9,2018,10,8,6,2850.0,17100.0
70,2018,10,8,8,2050.0,16400.0
46,2018,10,8,7,2460.0,17220.0
39,2018,10,8,100,1840.0,184000.0
39,2018,10,9,20,1840.0,36800.0
39,2018,10,9,10,1840.0,18400.0
46,2018,10,9,7,2460.0,17220.0
22,2018,10,9,5,3300.0,16500.0
9,2018,10,9,6,2850.0,17100.0
44,2018,10,9,10,1840.0,18400.0
10,2018,10,9,7,2500.0,17500.0
44,2018,10,9,10,1840.0,18400.0
46,2018,10,9,8,2050.0,16400.0
10,2018,10,9,7,2500.0,17500.0
76,2018,10,9,40,1500.0,60000.0
39,2018,10,9,100,1840.0,184000.0
39,2018,10,9,100,1840.0,184000.0
70,2018,10,9,320,2050.0,656000.0
33,2018,10,9,120,2850.0,342000.0
57,2018,10,9,50,3300.0,165000.0
44,2018,10,9,100,1840.0,184000.0
76,2018,10,9,50,1500.0,75000.0
9,2018,10,9,30,2850.0,85500.0
46,2018,10,9,350,2460.0,861000.0
39,2018,10,9,100,1840.0,184000.0
27,2018,10,9,10,1520.0,15200.0
46,2018,10,9,7,2460.0,17220.0
46,2018,10,9,8,2050.0,16400.0
6,2018,10,9,14,2350.0,32900.0
39,2018,10,10,100,1840.0,184000.0
76,2018,10,10,50,1500.0,75000.0
65,2018,10,10,50,1500.0,75000.0
10,2018,10,10,14,2500.0,35000.0
33,2018,10,10,12,2850.0,34200.0
57,2018,10,10,25,3300.0,82500.0
9,2018,10,10,24,2850.0,68400.0
67,2018,10,10,35,2150.0,75250.0
39,2018,10,10,50,1840.0,92000.0
76,2018,10,10,100,1500.0,150000.0
9,2018,10,10,6,2850.0,17100.0
33,2018,10,10,30,2850.0,85500.0
67,2018,10,10,14,2150.0,30100.0
39,2018,10,10,20,1840.0,36800.0
44,2018,10,10,10,1840.0,18400.0
46,2018,10,10,8,2050.0,16400.0
46,2018,10,10,40,2050.0,82000.0
70,2018,10,10,40,2050.0,82000.0
67,2018,10,11,35,2150.0,75250.0
46,2018,10,11,40,2050.0,82000.0
76,2018,10,11,20,1500.0,30000.0
65,2018,10,11,20,1500.0,30000.0
39,2018,10,11,20,1840.0,36800.0
44,2018,10,11,20,1840.0,36800.0
27,2018,10,11,14,2470.0,34580.0
67,2018,10,11,14,2150.0,30100.0
70,2018,10,11,8,2050.0,16400.0
65,2018,10,11,10,1500.0,15000.0
57,2018,10,11,25,3300.0,82500.0
39,2018,10,11,100,1840.0,184000.0
30,2018,10,11,100,1500.0,150000.0
46,2018,10,11,40,2050.0,82000.0
39,2018,10,11,100,1840.0,184000.0
67,2018,10,11,35,2150.0,75250.0
57,2018,10,11,15,3300.0,49500.0
70,2018,10,11,8,2050.0,16400.0
27,2018,10,13,20,1500.0,30000.0
44,2018,10,13,30,1840.0,55200.0
46,2018,10,13,24,2050.0,49200.0
46,2018,10,13,21,2460.0,51660.0
9,2018,10,13,6,2850.0,17100.0
33,2018,10,13,6,2850.0,17100.0
22,2018,10,13,10,3300.0,33000.0
57,2018,10,13,5,3300.0,16500.0
27,2018,10,13,10,1500.0,15000.0
44,2018,10,13,10,1840.0,18400.0
46,2018,10,13,8,2050.0,16400.0
46,2018,10,13,7,2460.0,17220.0
57,2018,10,13,5,3300.0,16500.0
33,2018,10,13,6,2850.0,17100.0
9,2018,10,13,6,2850.0,17100.0
22,2018,10,13,5,3300.0,16500.0
57,2018,10,13,25,3300.0,82500.0
39,2018,10,13,50,1840.0,92000.0
57,2018,10,13,30,3300.0,99000.0
76,2018,10,13,10,1500.0,15000.0
65,2018,10,13,10,1500.0,15000.0
44,2018,10,13,10,1840.0,18400.0
46,2018,10,13,8,2050.0,16400.0
46,2018,10,13,7,2460.0,17220.0
57,2018,10,13,5,3300.0,16500.0
44,2018,10,13,20,1840.0,36800.0
67,2018,10,14,35,2150.0,75250.0
70,2018,10,14,16,2050.0,32800.0
76,2018,10,14,10,1500.0,15000.0
76,2018,10,14,100,1500.0,150000.0
57,2018,10,14,50,3300.0,165000.0
44,2018,10,14,200,1840.0,368000.0
76,2018,10,14,200,1500.0,300000.0
70,2018,10,14,240,2050.0,492000.0
46,2018,10,14,210,2460.0,516600.0
76,2018,10,14,30,1500.0,45000.0
39,2018,10,14,30,1840.0,55200.0
67,2018,10,14,21,2150.0,45150.0
57,2018,10,14,15,3350.0,50250.0
44,2018,10,14,50,1840.0,92000.0
76,2018,10,14,50,1500.0,75000.0
30,2018,10,14,50,1500.0,75000.0
6,2018,10,14,35,2350.0,82250.0
70,2018,10,14,40,2050.0,82000.0
39,2018,10,14,50,1840.0,92000.0
27,2018,10,14,35,2470.0,86450.0
39,2018,10,14,50,1840.0,92000.0
46,2018,10,14,140,2460.0,344400.0
70,2018,10,14,120,2050.0,246000.0
33,2018,10,14,60,2850.0,171000.0
30,2018,10,14,30,1500.0,45000.0
27,2018,10,14,35,2470.0,86450.0
39,2018,10,14,50,1840.0,92000.0
67,2018,10,14,28,2150.0,60200.0
67,2018,10,14,70,2150.0,150500.0
46,2018,10,14,105,2460.0,258300.0
27,2018,10,15,21,2470.0,51870.0
70,2018,10,15,40,2050.0,82000.0
33,2018,10,15,30,2850.0,85500.0
10,2018,10,15,35,2480.0,86800.0
6,2018,10,15,35,2350.0,82250.0
27,2018,10,15,14,2470.0,34580.0
46,2018,10,15,21,2460.0,51660.0
70,2018,10,15,24,2050.0,49200.0
33,2018,10,15,18,2850.0,51300.0
10,2018,10,15,21,2480.0,52080.0
76,2018,10,15,30,1500.0,45000.0
70,2018,10,15,40,2050.0,82000.0
76,2018,10,15,50,1500.0,75000.0
30,2018,10,15,30,1500.0,45000.0
46,2018,10,15,14,2460.0,34440.0
27,2018,10,15,14,2470.0,34580.0
10,2018,10,15,14,2480.0,34720.0
39,2018,10,15,20,1840.0,36800.0
70,2018,10,15,16,2050.0,32800.0
33,2018,10,15,12,2850.0,34200.0
34,2018,10,15,120,520.0,62400.0
70,2018,10,15,40,2050.0,82000.0
67,2018,10,15,35,2150.0,75250.0
46,2018,10,15,35,2460.0,86100.0
10,2018,10,15,35,2480.0,86800.0
27,2018,10,15,35,2470.0,86450.0
33,2018,10,15,30,2850.0,85500.0
6,2018,10,15,35,2350.0,82250.0
9,2018,10,15,30,2850.0,85500.0
57,2018,10,15,25,3300.0,82500.0
22,2018,10,15,25,3300.0,82500.0
76,2018,10,15,50,1500.0,75000.0
18,2018,10,15,20,4400.0,88000.0
27,2018,10,15,50,1500.0,75000.0
65,2018,10,15,50,1500.0,75000.0
30,2018,10,15,50,1500.0,75000.0
44,2018,10,15,80,1840.0,147200.0
39,2018,10,15,50,1840.0,92000.0
65,2018,10,15,50,1840.0,92000.0
53,2018,10,15,20,1840.0,36800.0
70,2018,10,15,16,2050.0,32800.0
46,2018,10,15,14,2460.0,34440.0
33,2018,10,15,12,2850.0,34200.0
27,2018,10,15,14,2470.0,34580.0
6,2018,10,15,14,2350.0,32900.0
39,2018,10,15,200,1840.0,368000.0
70,2018,10,15,160,2050.0,328000.0
39,2018,10,15,100,1840.0,184000.0
70,2018,10,15,40,2050.0,82000.0
57,2018,10,15,25,3350.0,83750.0
67,2018,10,15,35,2150.0,75250.0
76,2018,10,15,50,1500.0,75000.0
44,2018,10,15,10,1840.0,18400.0
57,2018,10,15,5,3350.0,16750.0
46,2018,10,15,8,2050.0,16400.0
6,2018,10,15,35,2350.0,82250.0
65,2018,10,15,50,1500.0,75000.0
39,2018,10,15,50,1840.0,92000.0
76,2018,10,15,10,1500.0,15000.0
44,2018,10,15,10,1840.0,18400.0
70,2018,10,15,8,2050.0,16400.0
33,2018,10,15,6,2850.0,17100.0
10,2018,10,15,7,2480.0,17360.0
22,2018,10,15,5,3300.0,16500.0
57,2018,10,15,5,3350.0,16750.0
76,2018,10,15,10,1500.0,15000.0
44,2018,10,15,10,1840.0,18400.0
70,2018,10,15,8,2050.0,16400.0
33,2018,10,15,6,2850.0,17100.0
10,2018,10,15,7,2480.0,17360.0
22,2018,10,15,5,3300.0,16500.0
76,2018,10,15,10,1500.0,15000.0
44,2018,10,15,10,1840.0,18400.0
33,2018,10,15,6,2850.0,17100.0
27,2018,10,15,35,2470.0,86450.0
39,2018,10,15,50,1820.0,91000.0
67,2018,10,15,35,2150.0,75250.0
70,2018,10,15,8,2050.0,16400.0
76,2018,10,15,10,1500.0,15000.0
33,2018,10,15,30,2850.0,85500.0
70,2018,10,15,40,2050.0,82000.0
57,2018,10,15,25,3300.0,82500.0
70,2018,10,15,24,2050.0,49200.0
10,2018,10,15,21,2480.0,52080.0
27,2018,10,15,21,2470.0,51870.0
33,2018,10,15,18,2850.0,51300.0
30,2018,10,15,20,1500.0,30000.0
39,2018,10,15,20,1840.0,36800.0
46,2018,10,15,14,2460.0,34440.0
70,2018,10,15,16,2050.0,32800.0
46,2018,10,15,35,2460.0,86100.0
70,2018,10,15,40,2050.0,82000.0
10,2018,10,15,35,2480.0,86800.0
39,2018,10,15,30,1840.0,55200.0
33,2018,10,15,30,2850.0,85500.0
27,2018,10,15,35,2470.0,86450.0
39,2018,10,15,20,1840.0,36800.0
46,2018,10,15,35,2460.0,86100.0
70,2018,10,15,40,2050.0,82000.0
30,2018,10,15,30,1500.0,45000.0
67,2018,10,15,21,2150.0,45150.0
76,2018,10,15,50,1500.0,75000.0
65,2018,10,15,50,1500.0,75000.0
44,2018,10,15,50,1840.0,92000.0
70,2018,10,15,40,2050.0,82000.0
46,2018,10,15,35,2460.0,86100.0
33,2018,10,15,30,2850.0,85500.0
10,2018,10,15,35,2480.0,86800.0
27,2018,10,15,35,2470.0,86450.0
70,2018,10,15,40,2050.0,82000.0
44,2018,10,15,50,1840.0,92000.0
46,2018,10,15,35,2460.0,86100.0
57,2018,10,15,15,3300.0,49500.0
33,2018,10,15,12,2850.0,34200.0
44,2018,10,15,200,1840.0,368000.0
57,2018,10,15,115,3350.0,385250.0
46,2018,10,15,140,2460.0,344400.0
67,2018,10,15,105,2150.0,225750.0
39,2018,10,15,90,1840.0,165600.0
33,2018,10,15,96,2850.0,273600.0
0,2018,10,15,160,1840.0,294400.0
70,2018,10,15,80,2050.0,164000.0
76,2018,10,15,150,1500.0,225000.0
33,2018,10,15,30,2850.0,85500.0
57,2018,10,15,25,3350.0,83750.0
22,2018,10,15,25,3350.0,83750.0
65,2018,10,15,100,1500.0,150000.0
39,2018,10,15,170,1840.0,312800.0
70,2018,10,15,160,2050.0,328000.0
67,2018,10,15,105,2150.0,225750.0
46,2018,10,15,70,2460.0,172200.0
27,2018,10,15,105,2470.0,259350.0
10,2018,10,15,70,2500.0,175000.0
6,2018,10,15,35,2350.0,82250.0
76,2018,10,15,330,1500.0,495000.0
57,2018,10,15,100,3350.0,335000.0
70,2018,10,15,160,2050.0,328000.0
39,2018,10,15,400,1840.0,736000.0
33,2018,10,15,120,2850.0,342000.0
9,2018,10,16,30,2900.0,87000.0
39,2018,10,16,100,1840.0,184000.0
18,2018,10,16,20,4400.0,88000.0
65,2018,10,16,90,1500.0,135000.0
33,2018,10,16,30,2850.0,85500.0
10,2018,10,16,70,2480.0,173600.0
22,2018,10,16,25,3400.0,85000.0
65,2018,10,16,10,1500.0,15000.0
46,2018,10,16,7,2460.0,17220.0
27,2018,10,16,7,2470.0,17290.0
70,2018,10,16,8,2050.0,16400.0
39,2018,10,16,10,1840.0,18400.0
33,2018,10,16,6,2850.0,17100.0
46,2018,10,16,14,2460.0,34440.0
10,2018,10,16,14,2480.0,34720.0
33,2018,10,16,12,2850.0,34200.0
44,2018,10,16,20,1840.0,36800.0
57,2018,10,16,10,3300.0,33000.0
22,2018,10,16,10,3300.0,33000.0
9,2018,10,16,12,2850.0,34200.0
76,2018,10,16,20,1490.0,29800.0
46,2018,10,16,7,2460.0,17220.0
10,2018,10,16,7,2480.0,17360.0
9,2018,10,16,6,2850.0,17100.0
33,2018,10,16,6,2850.0,17100.0
44,2018,10,16,10,1840.0,18400.0
57,2018,10,16,5,3300.0,16500.0
22,2018,10,16,5,3300.0,16500.0
46,2018,10,16,7,2460.0,17220.0
10,2018,10,16,7,2480.0,17360.0
9,2018,10,16,6,2850.0,17100.0
33,2018,10,16,6,2850.0,17100.0
44,2018,10,16,10,1840.0,18400.0
57,2018,10,16,5,3300.0,16500.0
22,2018,10,16,5,3300.0,16500.0
76,2018,10,16,10,1490.0,14900.0
76,2018,10,16,50,1500.0,75000.0
65,2018,10,16,100,1500.0,150000.0
65,2018,10,16,20,1500.0,30000.0
70,2018,10,16,16,2050.0,32800.0
76,2018,10,16,10,1500.0,15000.0
27,2018,10,16,7,2470.0,17290.0
46,2018,10,16,21,2460.0,51660.0
46,2018,10,16,14,2460.0,34440.0
70,2018,10,16,16,2050.0,32800.0
10,2018,10,16,14,2480.0,34720.0
27,2018,10,16,14,2470.0,34580.0
57,2018,10,16,5,3350.0,16750.0
44,2018,10,16,20,1840.0,36800.0
27,2018,10,16,7,2470.0,17290.0
46,2018,10,16,35,2460.0,86100.0
57,2018,10,16,25,3350.0,83750.0
33,2018,10,16,30,2850.0,85500.0
27,2018,10,16,14,2470.0,34580.0
57,2018,10,16,100,3350.0,335000.0
10,2018,10,16,70,2500.0,175000.0
39,2018,10,16,100,1840.0,184000.0
44,2018,10,16,150,1840.0,276000.0
46,2018,10,16,105,2460.0,258300.0
65,2018,10,16,300,1500.0,450000.0
70,2018,10,16,160,2050.0,328000.0
6,2018,10,16,154,2350.0,361900.0
39,2018,10,16,300,1840.0,552000.0
76,2018,10,16,200,1500.0,300000.0
46,2018,10,17,7,2460.0,17220.0
65,2018,10,17,50,1500.0,75000.0
76,2018,10,17,50,1500.0,75000.0
70,2018,10,17,32,2050.0,65600.0
46,2018,10,17,28,2460.0,68880.0
70,2018,10,17,8,2050.0,16400.0
70,2018,10,17,16,2030.0,32480.0
27,2018,10,17,14,2450.0,34300.0
10,2018,10,17,7,2460.0,17220.0
57,2018,10,17,15,3350.0,50250.0
46,2018,10,17,14,2440.0,34160.0
33,2018,10,17,12,2840.0,34080.0
9,2018,10,17,12,2850.0,34200.0
22,2018,10,17,5,3300.0,16500.0
10,2018,10,17,14,2460.0,34440.0
6,2018,10,17,14,2350.0,32900.0
67,2018,10,17,14,2150.0,30100.0
44,2018,10,17,20,1850.0,37000.0
70,2018,10,17,24,2050.0,49200.0
57,2018,10,17,15,3350.0,50250.0
10,2018,10,17,35,2480.0,86800.0
27,2018,10,17,21,2470.0,51870.0
39,2018,10,17,30,1840.0,55200.0
76,2018,10,17,30,1500.0,45000.0
33,2018,10,17,18,2850.0,51300.0
6,2018,10,17,21,2350.0,49350.0
10,2018,10,17,28,2480.0,69440.0
27,2018,10,17,28,2470.0,69160.0
65,2018,10,17,40,1500.0,60000.0
39,2018,10,17,40,1840.0,73600.0
33,2018,10,17,24,2850.0,68400.0
76,2018,10,17,10,1500.0,15000.0
39,2018,10,17,100,1840.0,184000.0
22,2018,10,17,50,3400.0,170000.0
9,2018,10,17,60,2900.0,174000.0
18,2018,10,17,40,4400.0,176000.0
70,2018,10,17,8,2050.0,16400.0
65,2018,10,17,200,1500.0,300000.0
30,2018,10,17,200,1500.0,300000.0
76,2018,10,17,200,1500.0,300000.0
39,2018,10,17,200,1840.0,368000.0
9,2018,10,17,120,2900.0,348000.0
57,2018,10,17,85,3350.0,284750.0
18,2018,10,17,40,4400.0,176000.0
33,2018,10,17,18,2850.0,51300.0
44,2018,10,17,70,1840.0,128800.0
18,2018,10,18,4,4400.0,17600.0
9,2018,10,18,6,2900.0,17400.0
22,2018,10,18,5,3400.0,17000.0
9,2018,10,18,12,2900.0,34800.0
22,2018,10,18,10,3400.0,34000.0
18,2018,10,18,4,4400.0,17600.0
10,2018,10,18,14,2480.0,34720.0
9,2018,10,18,12,2900.0,34800.0
22,2018,10,18,10,3400.0,34000.0
18,2018,10,18,8,4400.0,35200.0
27,2018,10,18,14,2470.0,34580.0
22,2018,10,18,10,3400.0,34000.0
9,2018,10,18,12,2900.0,34800.0
6,2018,10,18,35,2350.0,82250.0
18,2018,10,18,4,4400.0,17600.0
18,2018,10,18,8,4400.0,35200.0
22,2018,10,18,25,3400.0,85000.0
9,2018,10,18,30,2900.0,87000.0
6,2018,10,18,35,2350.0,82250.0
18,2018,10,18,8,4400.0,35200.0
22,2018,10,18,25,3400.0,85000.0
9,2018,10,18,30,2900.0,87000.0
18,2018,10,18,8,4400.0,35200.0
22,2018,10,18,10,3400.0,34000.0
9,2018,10,18,12,2900.0,34800.0
18,2018,10,18,20,4400.0,88000.0
22,2018,10,18,25,3400.0,85000.0
9,2018,10,18,30,2900.0,87000.0
6,2018,10,18,70,2350.0,164500.0
65,2018,10,18,10,1500.0,15000.0
39,2018,10,18,20,1840.0,36800.0
65,2018,10,18,20,1500.0,30000.0
27,2018,10,18,28,2470.0,69160.0
57,2018,10,18,5,3350.0,16750.0
33,2018,10,18,6,2850.0,17100.0
